2024-05-29 16:39:40,842 INFO    StreamThr :16462 [internal.py:wandb_internal():85] W&B internal server running at pid: 16462, started at: 2024-05-29 16:39:40.841690
2024-05-29 16:39:42,114 INFO    SenderThread:16462 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-29 16:39:42,114 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: defer
2024-05-29 16:39:42,114 INFO    SenderThread:16462 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-29 16:39:42,114 INFO    SenderThread:16462 [sender.py:transition_state():613] send defer: 6
2024-05-29 16:39:42,115 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: defer
2024-05-29 16:39:42,115 INFO    HandlerThread:16462 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-29 16:39:42,115 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: defer
2024-05-29 16:39:42,115 INFO    SenderThread:16462 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-29 16:39:42,117 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: status_report
2024-05-29 16:39:42,265 INFO    SenderThread:16462 [sender.py:transition_state():613] send defer: 7
2024-05-29 16:39:42,265 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: defer
2024-05-29 16:39:42,265 INFO    HandlerThread:16462 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-29 16:39:42,266 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: defer
2024-05-29 16:39:42,266 INFO    SenderThread:16462 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-29 16:39:42,296 INFO    Thread-12 :16462 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/config.yaml
2024-05-29 16:39:42,296 INFO    Thread-12 :16462 [dir_watcher.py:_on_file_created():271] file/dir created: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/output.log
2024-05-29 16:39:42,297 INFO    Thread-12 :16462 [dir_watcher.py:_on_file_created():271] file/dir created: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/requirements.txt
2024-05-29 16:39:42,297 INFO    Thread-12 :16462 [dir_watcher.py:_on_file_created():271] file/dir created: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/wandb-metadata.json
2024-05-29 16:39:42,297 INFO    Thread-12 :16462 [dir_watcher.py:_on_file_created():271] file/dir created: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/wandb-summary.json
2024-05-29 16:39:43,093 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-29 16:39:44,097 INFO    SenderThread:16462 [sender.py:transition_state():613] send defer: 8
2024-05-29 16:39:44,097 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: poll_exit
2024-05-29 16:39:44,097 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: defer
2024-05-29 16:39:44,097 INFO    HandlerThread:16462 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-29 16:39:44,098 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: defer
2024-05-29 16:39:44,098 INFO    SenderThread:16462 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-29 16:39:44,098 INFO    SenderThread:16462 [job_builder.py:build():432] Attempting to build job artifact
2024-05-29 16:39:44,098 INFO    SenderThread:16462 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-29 16:39:44,109 INFO    SenderThread:16462 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-29 16:39:44,116 INFO    SenderThread:16462 [sender.py:transition_state():613] send defer: 9
2024-05-29 16:39:44,117 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: defer
2024-05-29 16:39:44,117 DEBUG   SenderThread:16462 [sender.py:send():378] send: artifact
2024-05-29 16:39:44,117 INFO    HandlerThread:16462 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-29 16:39:44,296 INFO    Thread-12 :16462 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/output.log
2024-05-29 16:39:45,009 INFO    wandb-upload_1:16462 [upload_job.py:push():85] Skipped uploading /home/disi/.local/share/wandb/artifacts/staging/tmpafyrgtro
2024-05-29 16:39:45,093 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-29 16:39:45,247 INFO    wandb-upload_0:16462 [upload_job.py:push():88] Uploaded file /tmp/tmp44ngohbc/wandb-job.json
2024-05-29 16:39:46,216 INFO    SenderThread:16462 [sender.py:send_artifact():1467] sent artifact job-https___github.com_lorenzochicco99_intromlproject.git_training-main.py - {'id': 'QXJ0aWZhY3Q6ODUzNjk5NDky', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3ODYzMTE4Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODUzNjk3ODM2', 'versionIndex': 10}}}
2024-05-29 16:39:46,216 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: defer
2024-05-29 16:39:46,216 INFO    SenderThread:16462 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-29 16:39:46,216 INFO    SenderThread:16462 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-29 16:39:46,297 INFO    SenderThread:16462 [dir_watcher.py:finish():388] scan: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files
2024-05-29 16:39:46,297 INFO    SenderThread:16462 [dir_watcher.py:finish():402] scan save: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/output.log output.log
2024-05-29 16:39:46,297 INFO    SenderThread:16462 [dir_watcher.py:finish():402] scan save: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/requirements.txt requirements.txt
2024-05-29 16:39:46,297 INFO    SenderThread:16462 [dir_watcher.py:finish():402] scan save: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/wandb-metadata.json wandb-metadata.json
2024-05-29 16:39:46,298 INFO    SenderThread:16462 [dir_watcher.py:finish():402] scan save: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/wandb-summary.json wandb-summary.json
2024-05-29 16:39:46,299 INFO    SenderThread:16462 [dir_watcher.py:finish():402] scan save: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/config.yaml config.yaml
2024-05-29 16:39:46,301 INFO    SenderThread:16462 [sender.py:transition_state():613] send defer: 10
2024-05-29 16:39:46,301 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: poll_exit
2024-05-29 16:39:46,302 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: defer
2024-05-29 16:39:46,303 INFO    HandlerThread:16462 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-29 16:39:46,303 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: defer
2024-05-29 16:39:46,303 INFO    SenderThread:16462 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-29 16:39:46,303 INFO    SenderThread:16462 [file_pusher.py:finish():169] shutting down file pusher
2024-05-29 16:39:46,641 INFO    wandb-upload_2:16462 [upload_job.py:push():130] Uploaded file /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/wandb-summary.json
2024-05-29 16:39:46,660 INFO    wandb-upload_1:16462 [upload_job.py:push():130] Uploaded file /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/output.log
2024-05-29 16:39:46,690 INFO    wandb-upload_3:16462 [upload_job.py:push():130] Uploaded file /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/config.yaml
2024-05-29 16:39:46,745 INFO    wandb-upload_0:16462 [upload_job.py:push():130] Uploaded file /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/files/requirements.txt
2024-05-29 16:39:46,945 INFO    Thread-11 (_thread_body):16462 [sender.py:transition_state():613] send defer: 11
2024-05-29 16:39:46,945 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: defer
2024-05-29 16:39:46,946 INFO    HandlerThread:16462 [handler.py:handle_request_defer():184] handle defer: 11
2024-05-29 16:39:46,946 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: defer
2024-05-29 16:39:46,946 INFO    SenderThread:16462 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-29 16:39:46,946 INFO    SenderThread:16462 [file_pusher.py:join():175] waiting for file pusher
2024-05-29 16:39:46,946 INFO    SenderThread:16462 [sender.py:transition_state():613] send defer: 12
2024-05-29 16:39:46,946 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: defer
2024-05-29 16:39:46,946 INFO    HandlerThread:16462 [handler.py:handle_request_defer():184] handle defer: 12
2024-05-29 16:39:46,946 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: defer
2024-05-29 16:39:46,946 INFO    SenderThread:16462 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-29 16:39:46,946 INFO    SenderThread:16462 [file_stream.py:finish():601] file stream finish called
2024-05-29 16:39:47,094 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-29 16:39:47,133 INFO    SenderThread:16462 [file_stream.py:finish():605] file stream finish is done
2024-05-29 16:39:47,133 INFO    SenderThread:16462 [sender.py:transition_state():613] send defer: 13
2024-05-29 16:39:47,133 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: poll_exit
2024-05-29 16:39:47,133 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: defer
2024-05-29 16:39:47,133 INFO    HandlerThread:16462 [handler.py:handle_request_defer():184] handle defer: 13
2024-05-29 16:39:47,133 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: defer
2024-05-29 16:39:47,133 INFO    SenderThread:16462 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-29 16:39:47,133 INFO    SenderThread:16462 [sender.py:transition_state():613] send defer: 14
2024-05-29 16:39:47,134 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: defer
2024-05-29 16:39:47,134 DEBUG   SenderThread:16462 [sender.py:send():378] send: final
2024-05-29 16:39:47,134 INFO    HandlerThread:16462 [handler.py:handle_request_defer():184] handle defer: 14
2024-05-29 16:39:47,134 DEBUG   SenderThread:16462 [sender.py:send():378] send: footer
2024-05-29 16:39:47,134 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: defer
2024-05-29 16:39:47,134 INFO    SenderThread:16462 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-29 16:39:47,134 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-29 16:39:47,134 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-29 16:39:47,135 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: poll_exit
2024-05-29 16:39:47,135 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: server_info
2024-05-29 16:39:47,135 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: poll_exit
2024-05-29 16:39:47,135 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: get_summary
2024-05-29 16:39:47,135 DEBUG   SenderThread:16462 [sender.py:send_request():405] send_request: server_info
2024-05-29 16:39:47,136 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: sampled_history
2024-05-29 16:39:47,137 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: internal_messages
2024-05-29 16:39:47,258 INFO    MainThread:16462 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-05-29 16:39:47,258 INFO    MainThread:16462 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-05-29 16:39:47,258 INFO    MainThread:16462 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-05-29 16:39:47,259 DEBUG   HandlerThread:16462 [handler.py:handle_request():158] handle_request: shutdown
2024-05-29 16:39:47,259 INFO    HandlerThread:16462 [handler.py:finish():882] shutting down handler
2024-05-29 16:39:48,135 INFO    WriterThread:16462 [datastore.py:close():296] close: /home/disi/ml/intromlproject/wandb/run-20240529_163940-9zmwfg2o/run-9zmwfg2o.wandb
2024-05-29 16:39:48,258 INFO    SenderThread:16462 [sender.py:finish():1545] shutting down sender
2024-05-29 16:39:48,258 INFO    SenderThread:16462 [file_pusher.py:finish():169] shutting down file pusher
2024-05-29 16:39:48,258 INFO    SenderThread:16462 [file_pusher.py:join():175] waiting for file pusher
